date,close,score,pos
2025-11-11,103500.0,83.833,1.0
2025-11-12,103100.0,83.328,1.0
2025-11-13,102800.0,82.983,1.0
2025-11-14,97200.0,79.363,1.0
2025-11-17,100600.0,82.334,0.5
2025-11-18,97800.0,80.351,0.5
2025-11-19,96500.0,78.894,0.5
2025-11-20,100600.0,82.038,0.5
2025-11-21,94800.0,75.163,0.5
2025-11-24,96700.0,77.524,0.5
2025-11-25,99300.0,80.01,0.5
2025-11-26,102800.0,82.314,0.5
2025-11-27,103500.0,82.233,1.0
2025-11-28,100500.0,78.643,1.0
2025-12-01,100800.0,78.469,1.0
2025-12-02,103400.0,78.666,1.0
2025-12-03,104500.0,77.507,1.0
2025-12-04,105100.0,77.314,1.0
2025-12-05,108400.0,79.621,1.0
2025-12-08,109500.0,79.405,1.0
2025-12-09,108400.0,76.029,1.0
2025-12-10,108000.0,74.807,1.0
2025-12-11,107300.0,73.626,1.0
2025-12-12,108900.0,72.258,1.0
2025-12-15,104800.0,68.607,1.0
2025-12-16,102800.0,65.034,1.0
2025-12-17,107900.0,70.303,1.0
2025-12-18,107600.0,68.079,1.0
2025-12-19,106300.0,65.52,1.0
2025-12-22,110500.0,68.508,1.0
2025-12-23,111500.0,68.46,1.0
2025-12-24,111100.0,66.134,1.0
2025-12-26,117000.0,73.048,1.0
2025-12-29,119500.0,73.743,1.0
2025-12-30,119900.0,74.125,1.0
2026-01-02,128500.0,80.68,1.0
2026-01-05,138100.0,84.035,1.0
2026-01-06,138900.0,86.164,1.0
2026-01-07,141000.0,85.945,1.0
2026-01-08,138800.0,86.55,1.0
2026-01-09,139000.0,86.565,1.0
2026-01-12,138800.0,85.664,1.0
2026-01-13,137600.0,84.599,1.0
2026-01-14,140300.0,85.192,1.0
2026-01-15,143900.0,84.766,1.0
2026-01-16,148900.0,85.12,1.0
2026-01-19,149300.0,84.552,1.0
2026-01-20,145200.0,84.013,1.0
2026-01-21,149500.0,84.74,1.0
2026-01-22,152300.0,84.645,1.0
2026-01-23,152100.0,85.261,1.0
2026-01-26,152100.0,84.959,1.0
2026-01-27,159500.0,86.054,1.0
2026-01-28,162400.0,86.354,1.0
2026-01-29,160700.0,85.627,1.0
2026-01-30,160500.0,84.286,1.0
2026-02-02,150400.0,79.48,1.0
2026-02-03,167500.0,85.863,1.0
2026-02-04,169100.0,85.25,1.0
2026-02-05,159300.0,83.281,1.0
2026-02-06,158600.0,82.337,1.0
2026-02-09,166400.0,83.473,1.0
2026-02-10,165800.0,82.914,1.0
2026-02-11,167800.0,82.916,1.0
2026-02-12,178600.0,84.868,1.0
2026-02-13,181200.0,84.768,1.0
2026-02-19,190000.0,84.6,1.0
2026-02-20,190100.0,83.154,1.0
2026-02-23,193000.0,82.739,1.0
2026-02-24,200000.0,82.358,1.0
2026-02-25,203500.0,81.961,1.0
2026-02-26,218000.0,81.84,1.0
2026-02-27,216500.0,81.438,1.0
2026-03-03,195100.0,79.788,1.0
2026-03-04,172200.0,75.454,1.0
2026-03-05,191600.0,77.65,1.0
2026-03-06,188200.0,78.008,1.0
2026-03-09,173500.0,73.215,1.0
2026-03-10,187900.0,76.651,1.0
2026-03-11,190000.0,76.169,1.0
2026-03-12,187900.0,75.744,1.0
2026-03-13,183500.0,74.04,1.0
2026-03-16,188700.0,75.006,1.0
2026-03-17,193900.0,75.617,1.0
2026-03-18,208500.0,76.421,1.0
2026-03-19,200500.0,74.49,1.0
2026-03-20,199400.0,74.446,1.0
2026-03-23,186300.0,70.87,1.0
2026-03-24,189700.0,72.141,1.0
2026-03-25,189000.0,71.723,1.0
2026-03-26,180100.0,68.065,1.0
2026-03-27,179700.0,67.49,1.0
2026-03-30,176300.0,64.675,1.0
2026-03-31,167200.0,55.991,1.0
2026-04-01,189600.0,69.4,1.0
2026-04-02,178400.0,62.006,1.0
2026-04-03,186200.0,64.372,1.0
2026-04-06,193100.0,66.55,1.0
2026-04-07,196500.0,68.349,1.0
2026-04-08,210500.0,74.898,1.0
2026-04-09,204000.0,72.92,1.0
2026-04-10,206000.0,72.975,1.0
2026-04-13,201000.0,70.273,1.0
2026-04-14,206500.0,72.33,1.0
2026-04-15,211000.0,73.194,1.0
2026-04-16,217500.0,74.555,1.0
2026-04-17,216000.0,74.022,1.0
2026-04-20,214500.0,73.407,1.0
2026-04-21,219000.0,73.724,1.0
2026-04-22,217500.0,72.087,1.0
2026-04-23,224500.0,73.864,1.0
2026-04-24,219500.0,70.347,1.0
2026-04-27,224500.0,70.375,1.0
2026-04-28,222000.0,67.32,1.0
2026-04-29,226000.0,67.362,1.0
2026-04-30,220500.0,61.754,1.0
2026-05-04,232500.0,67.798,1.0
2026-05-06,266000.0,75.789,1.0
2026-05-07,271500.0,77.545,1.0
2026-05-08,268500.0,75.164,1.0
2026-05-11,285500.0,77.414,1.0
2026-05-12,279000.0,78.604,1.0
2026-05-13,284000.0,79.207,1.0
2026-05-14,296000.0,80.39,1.0
2026-05-15,270500.0,77.821,1.0
2026-05-18,281000.0,79.784,1.0
2026-05-19,275500.0,77.952,1.0
2026-05-20,276000.0,78.235,1.0
2026-05-21,299500.0,83.771,1.0
2026-05-22,292500.0,82.005,1.0
2026-05-26,299000.0,82.561,1.0
2026-05-27,307000.0,81.88,1.0
2026-05-28,299500.0,80.66,1.0
2026-05-29,317000.0,86.082,1.0
2026-06-01,349000.0,89.0,1.0
2026-06-02,360500.0,89.273,1.0
2026-06-04,351500.0,89.01,1.0
2026-06-05,329000.0,88.346,1.0
2026-06-08,295500.0,83.277,1.0
2026-06-09,322000.0,85.75,0.5
2026-06-10,302500.0,83.06,1.0
2026-06-11,299000.0,82.288,0.5
2026-06-12,322500.0,84.531,0.5
2026-06-15,337000.0,85.901,1.0
2026-06-16,343000.0,84.262,1.0
2026-06-17,346500.0,84.425,1.0
2026-06-18,362500.0,86.047,1.0
2026-06-19,354000.0,85.178,1.0
2026-06-22,353500.0,84.028,1.0
2026-06-23,310000.0,80.018,1.0
2026-06-24,340500.0,84.409,0.5
2026-06-25,358500.0,85.851,1.0
2026-06-26,339500.0,84.665,1.0
2026-06-29,323000.0,81.367,1.0
2026-06-30,334000.0,81.478,0.5
2026-07-01,314500.0,76.739,0.5
2026-07-02,286000.0,68.636,0.5
2026-07-03,309500.0,74.161,0.5
2026-07-06,318000.0,75.679,0.5
2026-07-07,296000.0,66.704,0.5
2026-07-08,285250.0,63.858,0.5
